university,campus,campus_id,term,term_id,department,department_id,course,course_id,section,section_id
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5580C,107333473,U01,107320153
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5584C,107333472,U01,107320530
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5588C,107333471,U01,107320531
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5655C,107333470,U01,107320532
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5677C,107333469,U01,107320533
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5740C,107333468,U01,107320534
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5790C,107333467,U01,107320535
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5853,107333466,RVC,107320536
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5853,107333466,RVD,107320537
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U01,107320539
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U02,107320540
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U03,107320541
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U04,107320542
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U05,107320543
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U06,107320544
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U07,107320545
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U08,107320546
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U09,107320547
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,5910C,107333464,U10,107320548
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,6939,107333463,U01,107320549
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ART,107330993,6971,107333462,U01,107320550
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASH,107330998,3440,107333442,RVC,107320694
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASH,107330998,4300,107333441,RVC,107320695
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASH,107330998,4453,107333440,RVC,107320696
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASL,107331358,1010,107333422,U02,107320843
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASL,107331358,1010,107333422,U03,107320844
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASL,107331358,1150,107333421,U01,107320845
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3016,107333461,U01,107320551
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3143,107333460,RVC,107320552
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3153,107333459,U01,107320553
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3200,107333458,RVC,107320554
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3202,107333457,RVC,107320555
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3210,107333456,RVC,107320556
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3403,107333454,RVC,107320558
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3410,107333453,RVBB,107320559
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3410,107333453,RVC,107320560
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3410,107333453,RVE,107320561
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3410,107333453,U02,107320562
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3410,107333453,U03,107320563
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3410,107333453,U04,107320564
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3410,107333453,U06,107320565
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,3414,107333452,RVC,107320566
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,4111,107333451,RVC,107320567
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,4510,107333450,U02,107320568
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,4810,107333449,RVC,107320569
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5130,107333448,RVC,107320570
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5910,107333446,RVC,107320683
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5910,107333446,U01,107320684
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5932,107333445,RVC,107320685
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5932,107333445,RVD,107320686
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5932,107333445,RVE,107320687
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5932,107333445,RVF,107320688
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5932,107333445,RVG,107320689
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5932,107333445,RVH,107320690
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,5932,107333445,U02,107320691
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,6912,107333444,U01,107320692
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ASN,107330934,6940,107333443,U01,107320693
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002,107333439,RVC,107320697
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002,107333439,RVD,107320698
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002,107333439,U02,107320699
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002,107333439,U03,107320700
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,RVD,107320701
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,RVE,107320702
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,RVF,107320703
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,RVG,107320704
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U01,107320705
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U02,107320706
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U06,107320707
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U07,107320708
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U08,107320709
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U09,107320710
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U10,107320711
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U11,107320712
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U12,107320713
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,1002L,107333438,U14,107320714
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,2003,107333437,U01,107320715
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,2003L,107333436,U01,107320716
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,2003L,107333436,U02,107320717
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,2003L,107333436,U03,107320718
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,2003L,107333436,U04,107320719
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,2003L,107333436,U05,107320720
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,2003L,107333436,U06,107320721
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,3722,107333435,U01,107320722
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,AST,107331074,3722L,107333434,U01,107320723
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,5218C,107333433,U01,107320724
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,5316C,107333432,U01,107320725
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,5825L,107333431,U01,107320726
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,6507,107333430,RXA,107320727
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,6546,107333429,U01,107320728
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,6557,107333428,U01,107320729
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,6855L,107333427,U01,107320730
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,6935,107333426,U01,107320731
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,7631,107333425,RXA,107320732
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,7632,107333424,RXA,107320733
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,7806,107333423,RXA,107320734
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,7806,107333423,RXC,107320841
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,ATR,107331075,7806,107333423,RXD,107320842
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCH,107331314,3033,107333420,U02,107320846
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCH,107331314,3033,107333420,U03,107320847
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCH,107331314,3033L,107333419,U01,107320848
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCH,107331314,3033L,107333419,U02,107320849
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCH,107331314,3034,107333418,RVC,107320850
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCH,107331314,6831,107333417,U01,107320851
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCH,107331314,7930,107333416,U01,107320852
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,1272,107333415,RVC,107320853
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,1272,107333415,U01,107320854
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,2210,107333414,RVC,107320855
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,2253,107333413,RVC,107320856
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,2280,107333412,U01,107320857
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,2280,107333412,U02,107320858
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,2405,107333411,RVC,107320859
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,2405,107333411,U01,107320860
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3027,107333410,RVC,107320861
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3611,107333409,RVC,107320862
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3611,107333409,U01,107320863
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3720,107333408,RVC,107320864
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3720,107333408,U01,107320865
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3727,107333407,RVC,107320866
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3730,107333406,RVC,107320867
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3730,107333406,U01,107320868
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3740,107333405,U01,107320869
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3753,107333404,RVC,107320870
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3761,107333403,RVC,107320871
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3762,107333402,RVC,107320872
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,3949,107333401,RVC,107320873
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4255C,107333400,RVC,107320874
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4431,107333399,RVC,107320875
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4465,107333398,U01,107320876
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4561,107333397,RVC,107320877
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4570,107333396,RVC,107320878
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4612,107333395,U01,107320879
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4703,107333394,RVC,107320880
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4724,107333215,U01,107320881
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4794,107333214,RVC,107320882
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4794,107333214,U01,107320883
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,4910,107333213,U01,107320884
FLORIDA INTERNATIONAL UNIVERSITY,FIU - MAIDIQUE CAMPUS & ALL ONLINE COURSES,19956951,SPRING 2022 OPT OUT,107330925,BCN,107330937,5585,107333212,RVC,107320885
